testament,book_id,book_name,chapter,verse,word_index,o,r_before,r_after
ВЗ,psalms,Псалтирь,33,22,2,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,35,1,1,יְ֭הוָה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,35,5,5,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,35,6,5,יְ֝הוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,35,8,0,תְּבוֹאֵ֣הוּ,"да оно прийти к, его",да оно прийти к нему
ВЗ,psalms,Псалтирь,35,9,2,בַּיהוָ֑ה,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,35,10,3,יְהוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,35,22,1,יְ֭הוָה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,35,24,2,יְהוָ֥ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,35,27,7,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,3,1,בַּֽ֭יהוָה,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,37,4,2,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,5,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,7,1,לַיהוָה֮,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,37,9,4,יְ֝הוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,12,4,עָלָ֣יו,"к, его",к нему
ВЗ,psalms,Псалтирь,37,13,2,ל֑וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,37,17,6,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,37,18,1,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,20,4,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,23,0,מֵ֭יְהוָה,"от, Яхве","от, Господь"
ВЗ,psalms,Псалтирь,37,24,5,יְ֝הוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,28,1,יְהוָ֨ה\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,37,30,4,וּ֝לְשׁוֹנ֗וֹ,"и, язык, его","и, язык нему"
ВЗ,psalms,Псалтирь,37,33,0,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,37,34,2,יְהוָ֨ה\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,37,39,2,מֵיְהוָ֑ה,"есть от, Яхве","есть от, Господь"
ВЗ,psalms,Псалтирь,37,40,1,יְהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,43,5,10,אוֹדֶ֑נּוּ,"я будет давать благодарение к, его",я будет давать благодарение к нему
ВЗ,psalms,Псалтирь,50,1,2,יְֽהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,66,17,0,אֵלָ֥יו,"к, его",к нему
ВЗ,psalms,Псалтирь,71,1,1,יְהוָ֥ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,71,5,4,יְ֝הוִ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,71,11,0,לֵ֭אמֹר,"к, говоря",говоря
ВЗ,psalms,Псалтирь,71,16,3,יְהוִ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,72,11,1,ל֥וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,72,12,7,לֽוֹ\׃,"принадлежит к, его",принадлежит к нему
ВЗ,psalms,Псалтирь,72,15,2,לוֹ֮,"к, его",к нему
ВЗ,psalms,Псалтирь,72,18,1,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,73,28,7,יְהֹוִ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,74,18,4,יְהוָ֑ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,78,4,7,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,78,17,3,ל֑וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,78,21,2,יְהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,78,36,4,לֽוֹ\׃,"к, его",к нему
ВЗ,psalms,Псалтирь,79,5,2,יְ֭הוָה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,86,1,1,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,86,6,1,יְ֭הוָה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,86,11,1,יְהוָ֨ה\׀,О Яхве,О Господь
ВЗ,psalms,Псалтирь,86,17,9,יְ֝הוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,87,2,1,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,87,6,0,יְֽהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,90,13,1,יְ֭הוָה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,91,2,1,לַֽ֭יהוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,91,9,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,93,1,0,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,93,1,5,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,93,2,3,מֵֽעוֹלָ֣ם,"есть от, долгий назад","есть от, давно"
ВЗ,psalms,Псалтирь,93,3,2,יְֽהוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,93,4,8,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,93,5,6,יְ֝הוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,94,1,2,יְהוָ֑ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,94,3,3,יְהוָ֑ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,94,5,1,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,94,7,3,יָּ֑הּ,Яхве,Господь
ВЗ,psalms,Псалтирь,94,11,0,יְֽהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,94,12,4,יָּ֑הּ,О Яхве,О Господь
ВЗ,psalms,Псалтирь,94,13,1,ל֭וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,94,14,3,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,94,17,1,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,94,18,5,יְ֝הוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,94,22,1,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,94,23,7,יְהוָ֥ה,Яхве,Господь
ВЗ,psalms,Псалтирь,95,1,2,לַיהוָ֑ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,95,2,5,לֽוֹ\׃,"к, его",к нему
ВЗ,psalms,Псалтирь,95,3,3,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,95,4,6,לֽוֹ\׃,"принадлежать к, его",принадлежать к нему
ВЗ,psalms,Псалтирь,95,5,1,ל֣וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,psalms,Псалтирь,95,6,5,יְהוָ֥ה,Яхве,Господь
ВЗ,psalms,Псалтирь,96,1,1,לַ֭יהוָה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,96,1,5,לַ֝יהוָ֗ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,96,2,1,לַ֭יהוָה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,96,4,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,96,5,5,וַֽ֝יהוָ֗ה,"и, Яхве","и, Господь"
ВЗ,psalms,Псалтирь,96,7,1,לַ֭יהוָה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,96,7,5,לַ֝יהוָ֗ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,96,8,1,לַ֭יהוָה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,96,9,1,לַ֭יהוָה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,96,10,2,יְה֘וָ֤ה,Яхве,Господь
ВЗ,psalms,Псалтирь,96,13,1,יְהוָ֨ה\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,97,1,0,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,97,5,4,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,97,7,7,ל֝וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,97,8,8,יְהוָֽה\׃,О Яхве,О Господь
ВЗ,psalms,Псалтирь,97,9,2,יְהוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,97,10,1,יְהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,97,12,2,בַּֽיהוָ֑ה,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,98,1,1,לַֽיהוָ֨ה\׀,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,98,1,8,לּ֥וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,98,2,1,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,98,4,1,לַֽ֭יהוָה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,98,5,1,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,98,6,6,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,98,9,1,יְהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,99,1,0,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,99,2,0,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,99,5,1,יְה֘וָ֤ה,Яхве,Господь
ВЗ,psalms,Псалтирь,99,6,8,יְ֝הוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,99,8,0,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,99,9,1,יְה֘וָ֤ה,Яхве,Господь
ВЗ,psalms,Псалтирь,99,9,8,יְהוָ֥ה,Яхве,Господь
ВЗ,psalms,Псалтирь,100,1,1,לַ֝יהוָ֗ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,100,2,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,100,3,2,יְהוָה֮,Яхве,Господь
ВЗ,psalms,Псалтирь,100,3,7,וְל֣וֹ,"и, принадлежать к, его","и, принадлежать к нему"
ВЗ,psalms,Псалтирь,100,4,6,ל֝֗וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,100,5,2,יְ֭הֹוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,101,1,4,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,101,8,7,יְ֝הוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,1,3,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,2,3,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,6,2,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,8,2,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,13,5,יְ֝הוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,17,1,יְהוָ֨ה\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,103,19,0,יְֽהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,20,1,יְהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,21,1,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,103,22,1,יְהוָ֨ה\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,103,22,10,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,104,1,3,יְה֫וָ֥ה,Яхве,Господь
ВЗ,psalms,Псалтирь,104,1,4,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,104,16,2,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,104,24,3,יְֽהוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,104,31,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,104,31,5,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,104,33,1,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,104,34,1,עָלָ֣יו,"к, его",к нему
ВЗ,psalms,Псалтирь,104,34,5,בַּיהוָֽה\׃,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,104,35,10,יְהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,104,35,12,יָֽהּ\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,105,1,1,לַ֭יהוָה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,105,2,1,ל֭וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,105,2,3,ל֑וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,105,3,6,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,105,4,1,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,105,7,1,יְהוָ֣ה,есть Яхве,есть Господь
ВЗ,psalms,Псалтирь,105,11,0,לֵאמֹ֗ר,"к, говоря",говоря
ВЗ,psalms,Псалтирь,105,18,4,בָּ֣אָה,оно пришёл,было
ВЗ,psalms,Псалтирь,105,19,5,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,105,31,1,וַיָּבֹ֣א,"и, оно пришёл","и, было"
ВЗ,psalms,Псалтирь,105,34,1,וַיָּבֹ֣א,"и, оно пришёл","и, было"
ВЗ,psalms,Псалтирь,105,45,6,יָֽהּ\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,106,1,0,הַֽלְלוּיָ֨הּ\׀,"хвала, Яхве","хвала, Господь"
ВЗ,psalms,Псалтирь,106,1,2,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,106,2,3,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,106,4,1,יְ֭הוָה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,106,16,5,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,106,25,5,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,106,30,3,וַ֝תֵּעָצַ֗ר,"и, оно был рестраинед",и было рестраинед
ВЗ,psalms,Псалтирь,106,31,0,וַתֵּחָ֣שֶׁב,"и, оно был рекконед",и было рекконед
ВЗ,psalms,Псалтирь,106,31,1,ל֭וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,106,32,4,וַיֵּ֥רַע,"и, оно был плохой",и было плохой
ВЗ,psalms,Псалтирь,106,34,6,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,106,38,10,וַתֶּחֱנַ֥ף,"и, оно был поллутед",и было поллутед
ВЗ,psalms,Псалтирь,106,40,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,106,47,1,יְה֘וָ֤ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,106,48,1,יְהוָ֨ה,Яхве,Господь
ВЗ,psalms,Псалтирь,106,48,13,יָֽהּ\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,107,1,1,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,107,2,2,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,107,6,2,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,107,8,1,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,107,13,2,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,107,15,1,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,107,19,2,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,107,21,1,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,107,23,4,מְ֝לָאכָ֗ה,бусинесс,дело
ВЗ,psalms,Псалтирь,107,24,3,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,107,28,2,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,107,31,1,לַיהוָ֣ה,"к, Яхве","к, Господь"
ВЗ,psalms,Псалтирь,107,43,6,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,109,11,4,ל֑וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,psalms,Псалтирь,109,12,2,ל֭וֹ,"к, его",к нему
ВЗ,psalms,Псалтирь,109,14,4,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,109,15,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,109,17,2,וַתְּבוֹאֵ֑הוּ,"и, оно пришёл к, его","и, было к нему"
ВЗ,psalms,Псалтирь,109,17,6,וַתִּרְחַ֥ק,"и, оно был далеко",и было далеко
ВЗ,psalms,Псалтирь,109,20,4,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,109,21,1,יְה֘וִ֤ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,109,26,1,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,109,27,5,יְהוָ֣ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,109,30,1,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,110,1,1,יְהוָ֨ה\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,110,2,3,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,110,4,1,יְהוָ֨ה\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,111,1,1,יָ֨הּ\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,111,1,3,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,111,2,2,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,111,4,5,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,111,10,3,יְהוָ֗ה,Яхве,Господь
ВЗ,psalms,Псалтирь,112,1,1,יָ֨הּ\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,112,1,6,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,112,7,7,בַּיהוָֽה\׃,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,113,1,1,יָ֨הּ\׀,Яхве,Господь
ВЗ,psalms,Псалтирь,113,1,4,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,113,1,8,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,113,2,2,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,113,3,6,יְהוָֽה\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,113,4,4,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,113,5,1,כַּיהוָ֣ה,"есть как, Яхве","есть как, Господь"
ВЗ,psalms,Псалтирь,113,9,7,יָֽהּ\׃,Яхве,Господь
ВЗ,psalms,Псалтирь,114,8,5,לְמַעְיְנוֹ\־,"в, источник, его","в, источник нему"
ВЗ,psalms,Псалтирь,115,1,2,יְהוָ֗ה,О Яхве,О Господь
ВЗ,psalms,Псалтирь,115,9,2,בַּיהוָ֑ה,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,115,10,3,בַיהוָ֑ה,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,115,11,1,יְ֭הוָה,Яхве,Господь
ВЗ,psalms,Псалтирь,115,11,3,בַיהוָ֑ה,"в, Яхве","в, Господь"
ВЗ,psalms,Псалтирь,115,12,0,יְהוָה֮,Яхве,Господь
ВЗ,psalms,Псалтирь,115,13,2,יְהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,115,14,1,יְהוָ֣ה,Яхве,Господь
ВЗ,psalms,Псалтирь,115,15,2,לַיהוָ֑ה,"через, Яхве","через, Господь"
ВЗ,psalms,Псалтирь,115,16,2,לַיהוָ֑ה,Яхве,Господь
ВЗ,psalms,Псалтирь,115,17,3,יָ֑הּ,Яхве,Господь
